Wall time,Step,Value
1590141398.70013,7386,54.93675231933594
1590141399.676216,7388,55.00926208496094
1590141401.633068,7397,55.71963882446289
1590141404.491831,7401,55.50749206542969
1590141411.79225,7430,54.42326736450195
1590141412.175715,7431,53.87529754638672
1590141413.317949,7440,53.55839920043945
1590141413.956233,7443,52.97317123413086
1590141414.426393,7450,52.8484992980957
1590141415.748141,7460,52.84300994873047
1590141415.875765,7461,53.15237045288086
1590141417.051748,7463,53.31502151489258
1590141418.103106,7468,53.74559020996094
1590141419.532904,7474,52.475372314453125
1590141422.255539,7478,52.3641471862793
1590141422.922743,7480,52.57091522216797
1590141428.15416,7496,52.27232360839844
1590141429.473184,7502,53.16530990600586
1590141429.704727,7503,52.82820510864258
1590141433.284883,7511,52.6441650390625
1590141439.715473,7530,52.228824615478516
1590141441.472404,7547,52.56214904785156
1590141444.169383,7573,52.0059700012207
1590141448.12461,7596,49.877952575683594
1590141450.004566,7609,49.340206146240234
1590141450.567983,7612,49.26964569091797
1590141458.117934,7643,49.178707122802734
1590141458.196763,7644,48.92521667480469
1590141462.716617,7660,50.88932418823242
1590141462.935809,7661,50.825958251953125
1590141466.46857,7671,51.39976119995117
1590141467.304624,7674,51.451290130615234
1590141468.288383,7676,52.359130859375
1590141473.626163,7687,52.746822357177734
1590141475.558538,7693,53.75748062133789
1590141477.556912,7696,53.70815658569336
1590141479.300341,7700,53.63084411621094
1590141487.342149,7718,55.23990249633789
1590141487.678512,7719,54.934783935546875
1590141489.302163,7723,55.58819580078125
1590141491.23027,7726,56.146244049072266
1590141492.1065,7728,55.48875045776367
1590141497.785511,7742,57.389801025390625
1590141499.362092,7746,56.9710578918457
1590141503.499088,7757,57.809112548828125
1590141504.641742,7760,57.69566345214844
1590141511.174497,7780,57.0731315612793
1590141514.726442,7788,58.222381591796875
1590141519.942952,7798,58.74013137817383
1590141520.305315,7799,58.86441421508789
1590141524.782773,7810,58.720333099365234
1590141533.560847,7833,57.875972747802734
1590141533.99074,7838,56.355987548828125
1590141539.777961,7855,55.80282974243164
1590141557.514767,7899,54.276607513427734
1590141558.509168,7900,54.11606979370117
1590141559.330833,7904,54.610652923583984
1590141560.699516,7908,54.63565444946289
1590141567.567301,7926,53.62108612060547
1590141569.734942,7932,53.92440414428711
1590141584.608246,7975,53.52546310424805
1590141585.881104,7983,53.9555549621582
1590141588.877316,7991,53.21601104736328
1590141589.087536,7992,52.9814338684082
1590141596.590342,8009,51.988189697265625
1590141601.044091,8022,52.49861526489258
1590141601.900825,8026,52.77259063720703
1590141604.940431,8037,52.99093246459961
1590141609.337917,8049,52.15937423706055
1590141609.606772,8052,50.979461669921875
1590141609.800813,8054,50.863319396972656
1590141610.127835,8058,50.43254089355469
1590141611.858243,8066,50.18749237060547
1590141627.523292,8126,48.1390266418457
1590141629.636877,8132,46.89148712158203
1590141629.951417,8133,46.58979034423828
1590141635.903074,8150,49.469173431396484
1590141638.727401,8157,51.72765350341797
1590141649.361259,8180,53.849632263183594
1590141650.388776,8184,55.12266159057617
1590141653.984713,8195,55.70425796508789
1590141654.500477,8198,55.505287170410156
1590141661.163915,8215,56.9876708984375
1590141662.914005,8221,57.14952087402344
1590141669.707171,8234,58.69319152832031
1590141678.52653,8254,57.745941162109375
1590141681.407604,8263,57.168556213378906
1590141686.923071,8279,56.22307205200195
1590141687.094772,8281,55.89022445678711
1590141691.671317,8290,53.87177658081055
1590141695.311008,8299,53.13771057128906
1590141698.791986,8307,53.001686096191406
1590141706.229079,8327,51.060791015625
1590141706.628649,8329,51.201904296875
1590141706.957165,8332,51.32708740234375
1590141707.74091,8334,51.60838317871094
1590141709.070902,8340,52.03199005126953
1590141713.363506,8352,52.04071807861328
1590141714.27823,8353,51.819366455078125
1590141717.816859,8360,51.58312225341797
1590141718.772244,8363,51.23146057128906
1590141719.856028,8368,51.67108917236328
1590141722.178782,8375,51.30217361450195
1590141723.155786,8377,51.36463165283203
1590141741.415242,8428,56.341922760009766
1590141745.268705,8439,55.98710632324219
1590141747.005879,8442,56.41629409790039
1590141748.530494,8447,56.088016510009766
1590141754.717874,8463,56.808494567871094
1590141756.076092,8467,56.27061462402344
1590141757.836351,8468,56.04042053222656
1590141758.978279,8470,56.139713287353516
1590141764.161441,8480,55.85928726196289
1590141766.278007,8484,56.1031608581543
1590141768.34423,8488,56.5998420715332
1590141771.369785,8497,56.93598937988281
1590141771.484721,8498,57.05415725708008
1590141772.832278,8503,57.410545349121094
1590141773.647801,8507,57.0669059753418
1590141773.742429,8508,57.06830978393555
1590141777.996493,8523,55.621280670166016
1590141789.266959,8554,57.49564743041992
1590141793.573857,8566,57.690765380859375
1590141795.271188,8573,58.77293014526367
1590141797.554608,8578,58.455299377441406
1590141802.922868,8592,57.83102798461914
1590141804.771434,8601,57.02861022949219
1590141808.010149,8616,57.366233825683594
1590141811.777435,8627,57.04727554321289
1590141813.511416,8634,56.937442779541016
1590141813.905729,8635,57.227195739746094
1590141818.260819,8644,57.15681457519531
1590141835.264047,8682,55.212257385253906
1590141836.950854,8685,55.12548065185547
1590141837.545431,8687,55.679386138916016
1590141838.63957,8690,55.53902816772461
1590141838.848265,8691,55.46704864501953
1590141839.857076,8695,55.63179397583008
1590141855.525903,8727,55.334346771240234
1590141858.786323,8741,54.32099914550781
1590141866.935362,8768,53.08776092529297
1590141868.386181,8774,52.007080078125
1590141869.52753,8778,52.50553894042969
1590141875.369347,8796,52.68600082397461
1590141877.507316,8801,52.564117431640625
1590141882.382244,8816,52.68468475341797
1590141882.674562,8819,52.31952667236328
1590141884.137906,8822,51.96553421020508
1590141889.129677,8843,53.79047775268555
1590141890.386054,8854,53.05424118041992
1590141892.381393,8867,50.10540008544922
1590141892.483451,8868,50.429595947265625
1590141894.328893,8878,48.89650344848633
1590141894.835471,8881,48.53273010253906
1590141895.677485,8885,49.488162994384766
1590141900.425602,8902,48.29005813598633
1590141902.839793,8904,47.857730865478516
1590141903.529323,8907,47.277137756347656
1590141909.03465,8928,49.10413360595703
1590141909.559623,8930,48.963565826416016
1590141912.132374,8935,48.8608283996582
1590141916.084542,8946,49.37782669067383
1590141919.914391,8954,50.425743103027344
1590141921.620357,8958,50.86799240112305
1590141928.030788,8975,51.7944221496582
1590141930.411339,8981,52.416770935058594
1590141933.427695,8991,53.47622299194336
1590141933.74284,8993,54.1279296875
1590141934.966647,8999,54.66508102416992
1590141938.023334,9004,54.55949401855469
1590141939.942971,9009,54.8751335144043
1590141941.123452,9012,54.76152038574219
1590141946.46744,9027,54.63279342651367
1590141946.702823,9028,54.79694747924805
1590141955.302889,9055,54.20613098144531
1590141959.511648,9063,54.2728157043457
1590141962.211442,9073,56.16926193237305
1590141967.056341,9084,56.77079772949219
1590141974.398616,9105,55.730018615722656
1590141982.583278,9122,56.22011184692383
1590141982.786186,9123,56.244056701660156
1590141993.898082,9155,56.59003829956055
1590141994.925119,9156,56.57267761230469
1590141997.401833,9162,56.55267333984375
1590142017.358094,9214,56.044410705566406
1590142019.481923,9216,55.9111328125
1590142023.791537,9223,56.191062927246094
1590142025.651146,9226,56.0568733215332
1590142028.220767,9233,55.92611312866211
1590142044.68912,9260,56.90641403198242
1590142053.143874,9281,56.2473258972168
1590142054.473353,9291,55.286746978759766
1590142059.390373,9307,54.3636589050293
1590142060.289843,9309,53.76585006713867
1590142060.722861,9311,53.298187255859375
1590142063.486623,9316,53.252281188964844
1590142081.319516,9348,51.867733001708984
1590142083.484769,9353,51.51813507080078
1590142090.18298,9364,52.03672409057617
1590142090.799768,9365,51.99204635620117
1590142091.25248,9366,52.16100311279297
1590142092.908379,9369,51.75831985473633
1590142103.476349,9385,54.29167556762695
1590142114.108646,9412,55.33697509765625
1590142115.152832,9415,55.24696731567383
1590142131.823895,9435,56.03710174560547
1590142133.776277,9441,56.33041763305664
1590142134.110421,9442,56.2464485168457
1590142151.118999,9468,55.02854919433594
1590142154.456832,9475,54.815467834472656
1590142157.244339,9482,53.54473876953125
1590142177.550583,9515,54.359127044677734
1590142178.880713,9518,54.86417007446289
1590142192.350695,9537,53.618289947509766
1590142192.694723,9538,53.69414520263672
1590142196.718171,9547,54.19408416748047
1590142201.929046,9554,54.33635330200195
1590142202.889547,9557,54.967350006103516
1590142206.931042,9564,55.99862289428711
1590142207.364315,9567,54.82709884643555
1590142214.497883,9586,55.20090866088867
1590142215.235582,9589,55.783226013183594
1590142224.927401,9600,55.42212677001953
1590142231.138394,9611,54.439388275146484
1590142234.395402,9621,54.00776290893555
1590142234.897363,9623,54.03730392456055
1590142234.979324,9624,54.08198928833008
1590142235.288093,9627,53.85230255126953
1590142240.007624,9651,50.86823654174805
1590142241.260123,9656,50.81293869018555
1590142241.688067,9657,50.79401397705078
1590142246.089253,9661,50.36396408081055
1590142254.787163,9680,51.38932418823242
1590142254.861142,9681,51.609283447265625
1590142256.169699,9690,52.18463134765625
1590142262.537519,9698,52.66571044921875
1590142265.237825,9710,53.30409240722656
1590142272.839201,9747,53.77051544189453
1590142273.601978,9750,53.73236083984375
1590142279.719991,9759,52.74821853637695
1590142280.459994,9760,52.8842658996582
1590142285.080362,9766,53.28889846801758
1590142286.151129,9768,52.64036560058594
1590142290.781787,9777,52.53939437866211
1590142307.14933,9812,51.14674377441406
1590142309.837307,9817,51.41642761230469
1590142322.506633,9840,53.32917785644531
1590142324.252237,9843,53.4570426940918
1590142326.284239,9846,53.4615364074707
1590142332.072321,9855,53.751976013183594
1590142346.331428,9883,53.211910247802734
1590142353.7895,9907,52.71712875366211
1590142360.666239,9917,52.689212799072266
1590142384.588133,9972,51.267269134521484
1590142385.170577,9978,51.4046630859375
1590142386.030817,9982,51.91082000732422
1590142387.160036,9985,51.446327209472656
1590142389.622662,9996,52.340065002441406
1590142390.410039,9999,52.598331451416016
