Wall time,Step,Value
1590139891.974041,3700,57.825687408447266
1590139892.879203,3702,58.06949996948242
1590139901.464617,3723,57.04248046875
1590139902.553964,3726,56.832069396972656
1590139904.560756,3730,56.57037353515625
1590139904.755671,3731,56.7913932800293
1590139904.994242,3732,57.085113525390625
1590139908.750582,3738,55.86442947387695
1590139909.48311,3741,55.7623291015625
1590139911.328351,3743,55.518768310546875
1590139915.156944,3752,55.5579948425293
1590139915.86337,3756,55.55583572387695
1590139918.003983,3759,54.81009292602539
1590139919.967241,3764,55.13931655883789
1590139923.138773,3772,55.573089599609375
1590139924.239236,3776,55.81599807739258
1590139925.357044,3778,55.46843338012695
1590139926.68225,3780,55.3114013671875
1590139933.458485,3793,54.442317962646484
1590139934.11483,3795,53.76324462890625
1590139934.918676,3798,54.01576232910156
1590139940.449364,3810,54.684539794921875
1590139941.863824,3814,54.594242095947266
1590139943.597765,3819,54.77882766723633
1590139944.885136,3821,54.59321212768555
1590139948.522907,3831,55.51762390136719
1590139949.015744,3833,55.316402435302734
1590139949.840324,3835,55.30630874633789
1590139954.534687,3848,55.406497955322266
1590139955.567981,3854,54.56510925292969
1590139958.043635,3864,54.56410217285156
1590139959.208071,3869,54.50369644165039
1590139961.567878,3876,53.778568267822266
1590139962.378697,3879,54.05169677734375
1590139963.059371,3881,54.48427200317383
1590139971.448108,3901,55.05176544189453
1590139972.788642,3902,54.79768753051758
1590139972.914023,3903,54.92633819580078
1590139975.705102,3908,54.4344482421875
1590139977.697305,3910,53.648841857910156
1590139980.13547,3916,53.413551330566406
1590139980.972652,3920,53.9863166809082
1590139983.526302,3928,54.689178466796875
1590139984.043742,3929,54.71636962890625
1590139985.598169,3934,54.93446731567383
1590139986.256431,3935,55.04743957519531
1590139987.530069,3939,56.519989013671875
1590139992.805996,3950,56.3229866027832
1590139994.868321,3956,57.27376174926758
1590139998.679576,3962,57.40688705444336
1590139999.396433,3965,57.357460021972656
1590140002.940357,3976,55.75968551635742
1590140003.15765,3980,56.6202507019043
1590140003.426379,3984,56.29798889160156
1590140004.034815,3991,56.79705047607422
1590140004.36651,3995,55.83966827392578
1590140005.159303,4000,55.05595779418945
1590140005.779716,4005,55.53695297241211
1590140006.526496,4009,54.806175231933594
1590140006.619572,4010,54.82716369628906
1590140006.87587,4012,53.83335494995117
1590140008.8607,4021,53.112937927246094
1590140009.048977,4022,53.06976318359375
1590140012.028973,4033,51.982086181640625
1590140012.303094,4035,51.21367645263672
1590140012.570613,4036,50.64665603637695
1590140015.12463,4043,49.817604064941406
1590140015.818537,4045,50.36543655395508
1590140015.93039,4046,50.42916488647461
1590140016.075481,4047,50.881309509277344
1590140016.168943,4048,50.8209342956543
1590140017.32293,4052,50.51628112792969
1590140018.447141,4054,50.527610778808594
1590140027.517048,4076,51.13526916503906
1590140028.155231,4079,51.46647644042969
1590140032.828267,4093,52.48292922973633
1590140035.256402,4098,52.6371955871582
1590140035.930676,4099,52.977699279785156
1590140036.306623,4101,53.285945892333984
1590140039.280302,4109,53.821842193603516
1590140040.73365,4114,54.774818420410156
1590140044.73273,4121,55.1483039855957
1590140054.303958,4149,56.603111267089844
1590140057.481694,4156,56.840938568115234
1590140061.245332,4167,56.83985900878906
1590140063.54984,4172,57.50933837890625
1590140066.012219,4181,57.908687591552734
1590140066.584469,4182,57.67787551879883
1590140069.600001,4192,56.48501205444336
1590140070.026378,4193,56.79100036621094
1590140070.516445,4194,57.0333251953125
1590140072.23252,4196,56.906246185302734
1590140074.136555,4198,56.72560119628906
1590140075.071785,4200,56.68130874633789
1590140075.502115,4201,56.616912841796875
1590140076.034554,4202,56.703712463378906
1590140076.496528,4204,56.9099235534668
1590140086.160488,4222,56.283775329589844
1590140088.490516,4227,55.78629684448242
1590140091.102114,4232,55.55900573730469
1590140091.770582,4235,54.915950775146484
1590140092.778139,4238,55.20188903808594
1590140094.209638,4243,55.108497619628906
1590140099.046647,4254,54.17018508911133
1590140103.017503,4263,55.19420623779297
1590140104.336304,4266,54.940006256103516
1590140104.770744,4267,55.09174728393555
1590140107.339025,4276,55.331485748291016
1590140109.987911,4282,54.823097229003906
1590140115.40421,4297,55.87898635864258
1590140116.052177,4298,56.1133918762207
1590140117.867842,4304,56.85918426513672
1590140121.025741,4308,56.222267150878906
1590140122.217815,4311,56.36627960205078
1590140124.360824,4317,56.415775299072266
1590140125.587443,4319,56.27076721191406
1590140128.736098,4328,57.506385803222656
1590140130.493582,4332,57.59781265258789
1590140133.413747,4338,58.04397201538086
1590140135.845895,4343,57.69959259033203
1590140138.268707,4349,57.74508285522461
1590140139.120218,4353,58.124263763427734
1590140140.869464,4358,57.976436614990234
1590140143.45933,4365,58.1887321472168
1590140143.774864,4369,58.18974685668945
1590140144.561565,4378,56.4534797668457
1590140144.900184,4381,55.81421661376953
1590140147.415026,4393,53.75585174560547
1590140148.25578,4400,52.51017761230469
1590140148.937081,4403,52.14594268798828
1590140149.443449,4405,52.02460479736328
1590140149.688991,4406,51.816070556640625
1590140150.392513,4410,52.38896179199219
1590140150.476017,4411,52.324241638183594
1590140150.506563,4412,52.24079132080078
1590140151.814437,4424,50.99041748046875
1590140153.033606,4430,50.288639068603516
1590140153.129281,4431,50.16559600830078
1590140153.423333,4433,50.440006256103516
1590140154.760162,4438,50.740318298339844
1590140155.120628,4439,51.023277282714844
1590140155.674724,4442,50.6842041015625
1590140156.3513,4448,52.0621337890625
1590140157.388133,4452,51.818336486816406
1590140158.958562,4459,51.64875411987305
1590140161.843382,4469,52.283477783203125
1590140163.281779,4475,53.263484954833984
1590140164.676216,4479,54.263545989990234
1590140165.838109,4482,54.872127532958984
1590140168.224379,4490,54.72465133666992
1590140168.569391,4492,55.34797668457031
1590140173.021903,4505,57.03434753417969
1590140174.22431,4509,56.81684875488281
1590140175.211857,4510,56.69999694824219
1590140181.683927,4529,60.11213302612305
1590140182.004575,4530,60.22815704345703
1590140183.625872,4533,59.63780212402344
1590140188.253557,4540,59.34540939331055
1590140188.404778,4542,59.25456619262695
1590140191.89018,4550,58.63292694091797
1590140192.431422,4552,58.4753532409668
1590140192.827958,4553,58.05432891845703
1590140198.118649,4566,58.395137786865234
1590140199.695975,4568,57.848995208740234
1590140200.237431,4569,57.76267623901367
1590140203.786356,4578,57.03068923950195
1590140206.252386,4581,56.138919830322266
1590140207.320084,4583,55.838111877441406
1590140211.672035,4592,56.24387741088867
1590140212.11188,4595,56.8598518371582
1590140212.734813,4597,56.66706848144531
1590140213.233254,4599,55.95182418823242
1590140217.474401,4611,55.041465759277344
1590140223.48978,4628,53.305747985839844
1590140226.246368,4633,53.339900970458984
1590140230.609751,4643,52.78514862060547
1590140232.038272,4649,52.96238327026367
1590140235.351827,4656,53.599273681640625
1590140237.424085,4662,53.450801849365234
1590140238.58224,4664,53.409339904785156
1590140240.283276,4668,52.80436325073242
1590140241.73589,4675,53.737388610839844
1590140242.044583,4676,53.952049255371094
1590140243.017804,4677,53.871315002441406
1590140246.606566,4687,54.44389343261719
1590140250.895267,4703,55.31361770629883
1590140251.787531,4708,55.40080642700195
1590140252.362571,4713,56.37535858154297
1590140253.762323,4718,55.614418029785156
1590140253.869489,4719,54.82360076904297
1590140254.320356,4721,54.64198303222656
1590140255.048174,4724,54.535884857177734
1590140257.55795,4734,55.54938888549805
1590140259.585827,4738,55.320884704589844
1590140260.542231,4739,55.176673889160156
1590140263.069186,4745,54.86528778076172
1590140264.519153,4749,54.691932678222656
1590140265.36187,4750,54.74516296386719
1590140268.653731,4758,54.36064529418945
1590140269.052487,4761,54.47654724121094
1590140269.223565,4762,54.78482437133789
1590140269.657937,4764,55.27688980102539
1590140271.265699,4767,55.78311538696289
1590140271.607641,4768,55.9814338684082
1590140271.974014,4769,55.83264923095703
1590140272.278818,4770,55.66709899902344
1590140275.350365,4774,54.90959167480469
1590140275.666598,4776,54.89165496826172
1590140276.98054,4779,54.574806213378906
1590140277.878529,4780,54.54283905029297
1590140279.419754,4781,54.10978698730469
1590140279.671946,4782,54.126548767089844
1590140280.537972,4784,54.337669372558594
1590140281.299891,4787,54.333465576171875
1590140281.739572,4788,54.24898147583008
1590140283.320076,4794,53.89253616333008
1590140286.738404,4800,53.29741668701172
1590140286.94371,4802,54.073028564453125
1590140288.343611,4805,54.277679443359375
1590140294.185838,4817,54.68563461303711
1590140296.858462,4825,56.0749397277832
1590140296.88949,4826,56.405540466308594
1590140297.690718,4827,56.42502975463867
1590140301.39656,4833,54.7374267578125
1590140304.298424,4840,54.570491790771484
1590140305.667766,4845,55.58765411376953
1590140307.62595,4852,55.57619857788086
1590140308.629425,4856,55.64609909057617
1590140311.78776,4865,54.710548400878906
1590140314.457218,4871,54.41916275024414
1590140315.283605,4873,54.3680419921875
1590140316.450165,4876,55.231964111328125
1590140319.094258,4883,56.61708068847656
1590140320.791848,4889,57.28396987915039
1590140321.724216,4892,57.52717590332031
1590140322.445678,4894,57.92011260986328
1590140323.806271,4895,58.001319885253906
1590140327.727854,4904,58.36319351196289
1590140333.571585,4914,57.475399017333984
1590140334.011427,4915,57.41373825073242
1590140336.419784,4923,56.10404586791992
1590140340.195682,4935,56.428829193115234
1590140341.526963,4938,57.25996398925781
1590140342.275658,4941,57.5206298828125
1590140346.792251,4954,56.029823303222656
1590140348.99057,4962,56.5204963684082
1590140352.389089,4970,56.75864791870117
1590140352.554035,4971,56.85559844970703
1590140353.647654,4974,56.7510986328125
1590140354.380289,4976,56.659141540527344
1590140355.081906,4977,56.41796875
1590140359.526663,4991,56.021663665771484
1590140361.275998,4997,55.504783630371094
1590140362.789921,4999,55.38727951049805
